Device ID,Device Name,Driver Name,Alarm Type,Fleet,Geofence Name,Alarm Status,Start details,Begin Time,Start position,End Time,End position,Reporting time,Start Speed,Re-upload,Process User,Process Time,Process memo,Engine speed,Source of speed,Remark,Server Review Results,Total Mileage
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:19,2026-09-08 19:56:46,"107.17997,-6.348279",2026-09-08 19:56:46,"107.17997,-6.348279",2026-09-08 19:56:47,31.28 km/h,No,,,,,GPS,Pending,Not Reviewed,1528.84 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:20,2026-09-08 19:56:17,"107.182289,-6.348052",2026-09-08 19:56:17,"107.182289,-6.348052",2026-09-08 19:56:19,33.41 km/h,No,,,,,GPS,Pending,Not Reviewed,1528.6 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:18,2026-09-08 19:55:28,"107.184662,-6.34943",2026-09-08 19:55:28,"107.184662,-6.34943",2026-09-08 19:55:29,35.31 km/h,No,,,,,GPS,Pending,Not Reviewed,1528.15 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:18,2026-09-08 19:55:18,"107.184296,-6.350252",2026-09-08 19:55:18,"107.184296,-6.350252",2026-09-08 19:55:19,34.63 km/h,No,,,,,GPS,Pending,Not Reviewed,1528.15 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:18,2026-09-08 19:55:09,"107.183998,-6.350948",2026-09-08 19:55:09,"107.183998,-6.350948",2026-09-08 19:55:10,33.28 km/h,No,,,,,GPS,Pending,Not Reviewed,1528.04 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:18,2026-09-08 19:55:03,"107.1838,-6.351398",2026-09-08 19:55:03,"107.1838,-6.351398",2026-09-08 19:55:05,32.06 km/h,No,,,,,GPS,Pending,Not Reviewed,1527.93 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:18,2026-09-08 19:52:38,"107.180344,-6.359698",2026-09-08 19:52:38,"107.180344,-6.359698",2026-09-08 19:52:39,31.35 km/h,No,,,,,GPS,Pending,Not Reviewed,1527.0 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:19,2026-09-08 19:50:18,"107.17765,-6.369013",2026-09-08 19:50:18,"107.17765,-6.369013",2026-09-08 19:50:20,34.79 km/h,No,,,,,GPS,Pending,Not Reviewed,1525.92 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:18,2026-09-08 19:50:03,"107.176643,-6.370128",2026-09-08 19:50:03,"107.176643,-6.370128",2026-09-08 19:50:05,36.87 km/h,No,,,,,GPS,Pending,Not Reviewed,1525.8 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:19,2026-09-08 19:49:56,"107.176353,-6.370685",2026-09-08 19:49:56,"107.176353,-6.370685",2026-09-08 19:49:58,33.72 km/h,No,,,,,GPS,Pending,Not Reviewed,1525.69 km
2590000898,B 9979 SYM,,Eyes Closed,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Eyes closed ; satellites:20,2026-09-08 19:48:40,"107.177551,-6.374767",2026-09-08 19:48:40,"107.177551,-6.374767",2026-09-08 19:48:41,21.55 km/h,No,,,,,GPS,Pending,Not Reviewed,1525.2 km
2590000898,B 9979 SYM,,Distracted Driving,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Distractions alarm ; satellites:20,2026-09-08 19:46:14,"107.175011,-6.380868",2026-09-08 19:46:14,"107.175011,-6.380868",2026-09-08 19:46:16,27.13 km/h,No,,,,,GPS,Pending,Not Reviewed,1524.27 km
2590000898,B 9979 SYM,,Eyes Closed,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Eyes closed ; satellites:15,2026-09-08 19:41:08,"107.16153,-6.391353",2026-09-08 19:41:08,"107.16153,-6.391353",2026-09-08 19:41:10,20.97 km/h,No,,,,,GPS,Pending,Not Reviewed,1522.43 km
2590000898,B 9979 SYM,,Distracted Driving,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Distractions alarm ; satellites:17,2026-09-08 19:40:51,"107.160782,-6.391903",2026-09-08 19:40:51,"107.160782,-6.391903",2026-09-08 19:40:52,20.53 km/h,No,,,,,GPS,Pending,Not Reviewed,1522.31 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:19,2026-09-08 15:44:54,"107.171165,-6.383922",2026-09-08 15:44:54,"107.171165,-6.383922",2026-09-08 15:44:56,36.9 km/h,No,,,,,GPS,Pending,Not Reviewed,1519.73 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:21,2026-09-08 15:44:49,"107.171623,-6.383564",2026-09-08 15:44:49,"107.171623,-6.383564",2026-09-08 15:44:51,38.7 km/h,No,,,,,GPS,Pending,Not Reviewed,1519.6 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:21,2026-09-08 15:44:44,"107.172028,-6.383252",2026-09-08 15:44:44,"107.172028,-6.383252",2026-09-08 15:44:46,41.51 km/h,No,,,,,GPS,Pending,Not Reviewed,1519.6 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:19,2026-09-08 15:44:37,"107.172516,-6.382872",2026-09-08 15:44:37,"107.172516,-6.382872",2026-09-08 15:44:39,44.64 km/h,No,,,,,GPS,Pending,Not Reviewed,1519.49 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:19,2026-09-08 15:43:19,"107.178467,-6.37826",2026-09-08 15:43:19,"107.178467,-6.37826",2026-09-08 15:43:21,32.65 km/h,No,,,,,GPS,Pending,Not Reviewed,1518.68 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:20,2026-09-08 15:43:14,"107.178841,-6.378078",2026-09-08 15:43:14,"107.178841,-6.378078",2026-09-08 15:43:16,32.24 km/h,No,,,,,GPS,Pending,Not Reviewed,1518.68 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:19,2026-09-08 15:42:47,"107.180237,-6.37885",2026-09-08 15:42:47,"107.180237,-6.37885",2026-09-08 15:42:49,30.35 km/h,No,,,,,GPS,Pending,Not Reviewed,1518.46 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:19,2026-09-08 15:41:06,"107.180855,-6.379488",2026-09-08 15:41:06,"107.180855,-6.379488",2026-09-08 15:41:08,39.34 km/h,No,,,,,GPS,Pending,Not Reviewed,1517.65 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:18,2026-09-08 15:40:12,"107.177353,-6.374353",2026-09-08 15:40:12,"107.177353,-6.374353",2026-09-08 15:40:14,50.52 km/h,No,,,,,GPS,Pending,Not Reviewed,1517.05 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:15,2026-09-08 15:39:11,"107.178413,-6.368233",2026-09-08 15:39:11,"107.178413,-6.368233",2026-09-08 15:39:13,44.52 km/h,No,,,,,GPS,Pending,Not Reviewed,1516.28 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:17,2026-09-08 15:38:59,"107.178909,-6.36705",2026-09-08 15:38:59,"107.178909,-6.36705",2026-09-08 15:39:01,47.19 km/h,No,,,,,GPS,Pending,Not Reviewed,1516.17 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:16,2026-09-08 15:38:49,"107.179222,-6.36591",2026-09-08 15:38:49,"107.179222,-6.36591",2026-09-08 15:38:51,45.43 km/h,No,,,,,GPS,Pending,Not Reviewed,1516.05 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:15,2026-09-08 15:37:42,"107.180862,-6.358489",2026-09-08 15:37:42,"107.180862,-6.358489",2026-09-08 15:37:45,43.16 km/h,No,,,,,GPS,Pending,Not Reviewed,1515.15 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:16,2026-09-08 15:36:31,"107.183922,-6.351333",2026-09-08 15:36:31,"107.183922,-6.351333",2026-09-08 15:36:33,45.6 km/h,No,,,,,GPS,Pending,Not Reviewed,1514.31 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",80 Kph [26:Polygon],Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:15,2026-09-08 15:36:21,"107.18441,-6.35023",2026-09-08 15:36:21,"107.18441,-6.35023",2026-09-08 15:36:23,49.17 km/h,No,,,,,GPS,Pending,Not Reviewed,1514.19 km
2590000898,B 9979 SYM,,Distracted Driving,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Distractions alarm ; satellites:14,2026-09-08 15:34:23,"107.185524,-6.341259",2026-09-08 15:34:23,"107.185524,-6.341259",2026-09-08 15:34:25,34.78 km/h,No,,,,,GPS,Pending,Not Reviewed,1513.14 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:17,2026-09-08 15:34:15,"107.185455,-6.340425",2026-09-08 15:34:15,"107.185455,-6.340425",2026-09-08 15:34:17,38.44 km/h,No,,,,,GPS,Pending,Not Reviewed,1513.03 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:18,2026-09-08 15:34:08,"107.18541,-6.339833",2026-09-08 15:34:08,"107.18541,-6.339833",2026-09-08 15:34:10,42.51 km/h,No,,,,,GPS,Pending,Not Reviewed,1513.03 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:17,2026-09-08 15:32:24,"107.178177,-6.33367",2026-09-08 15:32:24,"107.178177,-6.33367",2026-09-08 15:32:26,51.13 km/h,No,,,,,GPS,Pending,Not Reviewed,1511.6 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:17,2026-09-08 15:31:30,"107.171921,-6.331412",2026-09-08 15:31:30,"107.171921,-6.331412",2026-09-08 15:31:33,46.3 km/h,No,,,,,GPS,Pending,Not Reviewed,1510.84 km
2590000898,B 9979 SYM,,Distracted Driving,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Distractions alarm ; satellites:16,2026-09-08 15:31:15,"107.170425,-6.33091",2026-09-08 15:31:15,"107.170425,-6.33091",2026-09-08 15:31:17,39.84 km/h,No,,,,,GPS,Pending,Not Reviewed,1510.7 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:15,2026-09-08 15:31:13,"107.170212,-6.330873",2026-09-08 15:31:13,"107.170212,-6.330873",2026-09-08 15:31:15,40.44 km/h,No,,,,,GPS,Pending,Not Reviewed,1510.7 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:17,2026-09-08 15:30:42,"107.167351,-6.329633",2026-09-08 15:30:42,"107.167351,-6.329633",2026-09-08 15:30:45,43.38 km/h,No,,,,,GPS,Pending,Not Reviewed,1510.33 km
2590000898,B 9979 SYM,,Forward Collision Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:FCW Forward relative velocity collision ; satellites:18,2026-09-08 15:30:34,"107.166489,-6.329325",2026-09-08 15:30:34,"107.166489,-6.329325",2026-09-08 15:30:37,47.93 km/h,No,,,,,GPS,Pending,Not Reviewed,1510.21 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:17,2026-09-08 15:30:05,"107.163116,-6.32777",2026-09-08 15:30:05,"107.163116,-6.32777",2026-09-08 15:30:07,51.98 km/h,No,,,,,GPS,Pending,Not Reviewed,1509.81 km
2590000898,B 9979 SYM,,Headway Monitoring Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:HMW Forward absolute velocity collision ; satellites:17,2026-09-08 15:29:47,"107.161003,-6.32684",2026-09-08 15:29:47,"107.161003,-6.32684",2026-09-08 15:29:49,45.15 km/h,No,,,,,GPS,Pending,Not Reviewed,1509.58 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:17,2026-09-08 15:29:46,"107.161003,-6.32684",2026-09-08 15:29:46,"107.161003,-6.32684",2026-09-08 15:29:48,45.15 km/h,No,,,,,GPS,Pending,Not Reviewed,1509.58 km
2590000898,B 9979 SYM,,Headway Monitoring Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:HMW Forward absolute velocity collision ; satellites:13,2026-09-08 15:29:42,"107.160492,-6.326588",2026-09-08 15:29:42,"107.160492,-6.326588",2026-09-08 15:29:44,42.1 km/h,No,,,,,GPS,Pending,Not Reviewed,1509.58 km
2590000898,B 9979 SYM,,Headway Monitoring Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:HMW Forward absolute velocity collision ; satellites:16,2026-09-08 15:29:34,"107.159843,-6.32624",2026-09-08 15:29:34,"107.159843,-6.32624",2026-09-08 15:29:37,40.94 km/h,No,,,,,GPS,Pending,Not Reviewed,1509.44 km
2590000898,B 9979 SYM,,Headway Monitoring Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:HMW Forward absolute velocity collision ; satellites:18,2026-09-08 15:29:09,"107.157593,-6.32505",2026-09-08 15:29:09,"107.157593,-6.32505",2026-09-08 15:29:11,43.23 km/h,No,,,,,GPS,Pending,Not Reviewed,1509.19 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:20,2026-09-08 15:28:53,"107.156158,-6.324192",2026-09-08 15:28:53,"107.156158,-6.324192",2026-09-08 15:28:55,46.87 km/h,No,,,,,GPS,Pending,Not Reviewed,1508.96 km
2590000898,B 9979 SYM,,Forward Collision Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:FCW Forward relative velocity collision ; satellites:19,2026-09-08 15:28:32,"107.153992,-6.322928",2026-09-08 15:28:32,"107.153992,-6.322928",2026-09-08 15:28:34,45.67 km/h,No,,,,,GPS,Pending,Not Reviewed,1508.72 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:19,2026-09-08 15:28:25,"107.153305,-6.322556",2026-09-08 15:28:25,"107.153305,-6.322556",2026-09-08 15:28:28,44.34 km/h,No,,,,,GPS,Pending,Not Reviewed,1508.61 km
2590000898,B 9979 SYM,,Headway Monitoring Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:HMW Forward absolute velocity collision ; satellites:16,2026-09-08 15:28:15,"107.15229,-6.321967",2026-09-08 15:28:15,"107.15229,-6.321967",2026-09-08 15:28:27,50.7 km/h,No,,,,,GPS,Pending,Not Reviewed,1508.48 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:16,2026-09-08 15:28:14,"107.152176,-6.321907",2026-09-08 15:28:14,"107.152176,-6.321907",2026-09-08 15:28:27,52.26 km/h,No,,,,,GPS,Pending,Not Reviewed,1508.48 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:19,2026-09-08 15:27:03,"107.1436,-6.316932",2026-09-08 15:27:03,"107.1436,-6.316932",2026-09-08 15:27:05,51.85 km/h,No,,,,,GPS,Pending,Not Reviewed,1507.38 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:17,2026-09-08 15:26:55,"107.142708,-6.316452",2026-09-08 15:26:55,"107.142708,-6.316452",2026-09-08 15:26:57,49.85 km/h,No,,,,,GPS,Pending,Not Reviewed,1507.24 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:15,2026-09-08 15:25:58,"107.136108,-6.312686",2026-09-08 15:25:58,"107.136108,-6.312686",2026-09-08 15:26:00,53.22 km/h,No,,,,,GPS,Pending,Not Reviewed,1506.44 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:18,2026-09-08 15:25:48,"107.135025,-6.311988",2026-09-08 15:25:48,"107.135025,-6.311988",2026-09-08 15:25:50,47.67 km/h,No,,,,,GPS,Pending,Not Reviewed,1506.32 km
2590000898,B 9979 SYM,,Headway Monitoring Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:HMW Forward absolute velocity collision ; satellites:16,2026-09-08 15:25:43,"107.134438,-6.311592",2026-09-08 15:25:43,"107.134438,-6.311592",2026-09-08 15:25:45,42.77 km/h,No,,,,,GPS,Pending,Not Reviewed,1506.21 km
2590000898,B 9979 SYM,,Headway Monitoring Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:HMW Forward absolute velocity collision ; satellites:15,2026-09-08 15:25:38,"107.134048,-6.311377",2026-09-08 15:25:38,"107.134048,-6.311377",2026-09-08 15:25:40,43.49 km/h,No,,,,,GPS,Pending,Not Reviewed,1506.21 km
2590000898,B 9979 SYM,,Headway Monitoring Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:HMW Forward absolute velocity collision ; satellites:14,2026-09-08 15:25:33,"107.133514,-6.31107",2026-09-08 15:25:33,"107.133514,-6.31107",2026-09-08 15:25:35,46.19 km/h,No,,,,,GPS,Pending,Not Reviewed,1506.1 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:14,2026-09-08 15:25:32,"107.1334,-6.31101",2026-09-08 15:25:32,"107.1334,-6.31101",2026-09-08 15:25:34,44.75 km/h,No,,,,,GPS,Pending,Not Reviewed,1506.1 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:15,2026-09-08 15:24:45,"107.128227,-6.308082",2026-09-08 15:24:45,"107.128227,-6.308082",2026-09-08 15:24:47,52.87 km/h,No,,,,,GPS,Pending,Not Reviewed,1505.47 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:16,2026-09-08 15:24:38,"107.127563,-6.307698",2026-09-08 15:24:38,"107.127563,-6.307698",2026-09-08 15:24:40,46.82 km/h,No,,,,,GPS,Pending,Not Reviewed,1505.35 km
2590000898,B 9979 SYM,,Headway Monitoring Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:HMW Forward absolute velocity collision ; satellites:14,2026-09-08 15:24:32,"107.126892,-6.307298",2026-09-08 15:24:32,"107.126892,-6.307298",2026-09-08 15:24:34,44.97 km/h,No,,,,,GPS,Pending,Not Reviewed,1505.21 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:14,2026-09-08 15:24:31,"107.126892,-6.307298",2026-09-08 15:24:31,"107.126892,-6.307298",2026-09-08 15:24:33,44.97 km/h,No,,,,,GPS,Pending,Not Reviewed,1505.21 km
2590000898,B 9979 SYM,,Headway Monitoring Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:HMW Forward absolute velocity collision ; satellites:18,2026-09-08 15:24:24,"107.126259,-6.306882",2026-09-08 15:24:24,"107.126259,-6.306882",2026-09-08 15:24:26,41.75 km/h,No,,,,,GPS,Pending,Not Reviewed,1505.21 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:17,2026-09-08 15:22:40,"107.116287,-6.301128",2026-09-08 15:22:40,"107.116287,-6.301128",2026-09-08 15:22:42,52.79 km/h,No,,,,,GPS,Pending,Not Reviewed,1503.93 km
2590000898,B 9979 SYM,,Headway Monitoring Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:HMW Forward absolute velocity collision ; satellites:16,2026-09-08 15:22:31,"107.11525,-6.30047",2026-09-08 15:22:31,"107.11525,-6.30047",2026-09-08 15:22:33,53.53 km/h,No,,,,,GPS,Pending,Not Reviewed,1503.8 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:22,2026-09-08 15:22:06,"107.112328,-6.298748",2026-09-08 15:22:06,"107.112328,-6.298748",2026-09-08 15:22:08,54.0 km/h,No,,,,,GPS,Pending,Not Reviewed,1503.39 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:22,2026-09-08 15:21:33,"107.109619,-6.297243",2026-09-08 15:21:33,"107.109619,-6.297243",2026-09-08 15:21:35,33.24 km/h,No,,,,,GPS,Pending,Not Reviewed,1503.01 km
2590000898,B 9979 SYM,,Forward Collision Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:FCW Forward relative velocity collision ; satellites:21,2026-09-08 15:21:28,"107.109184,-6.296978",2026-09-08 15:21:28,"107.109184,-6.296978",2026-09-08 15:21:30,37.29 km/h,No,,,,,GPS,Pending,Not Reviewed,1503.01 km
2590000898,B 9979 SYM,,Headway Monitoring Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:HMW Forward absolute velocity collision ; satellites:19,2026-09-08 15:21:06,"107.107346,-6.295888",2026-09-08 15:21:06,"107.107346,-6.295888",2026-09-08 15:21:09,40.2 km/h,No,,,,,GPS,Pending,Not Reviewed,1502.75 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:17,2026-09-08 15:21:00,"107.10688,-6.295667",2026-09-08 15:21:00,"107.10688,-6.295667",2026-09-08 15:21:02,39.38 km/h,No,,,,,GPS,Pending,Not Reviewed,1502.75 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:17,2026-09-08 15:20:53,"107.106247,-6.295273",2026-09-08 15:20:53,"107.106247,-6.295273",2026-09-08 15:20:55,44.15 km/h,No,,,,,GPS,Pending,Not Reviewed,1502.64 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:18,2026-09-08 15:20:48,"107.105652,-6.29494",2026-09-08 15:20:48,"107.105652,-6.29494",2026-09-08 15:20:50,48.26 km/h,No,,,,,GPS,Pending,Not Reviewed,1502.52 km
2590000898,B 9979 SYM,,Lane Departure Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Lane departure ; satellites:18,2026-09-08 15:20:48,"107.105743,-6.295002",2026-09-08 15:20:48,"107.105743,-6.295002",2026-09-08 15:20:50,47.06 km/h,No,,,,,GPS,Pending,Not Reviewed,1502.52 km
2590000898,B 9979 SYM,,Pedestrian Collision Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:Pedestrian collision ; satellites:19,2026-09-08 15:20:43,"107.105202,-6.294717",2026-09-08 15:20:43,"107.105202,-6.294717",2026-09-08 15:20:45,49.48 km/h,No,,,,,GPS,Pending,Not Reviewed,1502.52 km
2590000898,B 9979 SYM,,Headway Monitoring Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:HMW Forward absolute velocity collision ; satellites:19,2026-09-08 15:20:25,"107.103134,-6.293613",2026-09-08 15:20:25,"107.103134,-6.293613",2026-09-08 15:20:27,48.39 km/h,No,,,,,GPS,Pending,Not Reviewed,1502.28 km
2590000898,B 9979 SYM,,Headway Monitoring Warning,"Sankyu,PT",,Alarm End,Identity ID:'' ; Name:'' ; Type:HMW Forward absolute velocity collision ; satellites:19,2026-09-08 15:20:20,"107.102585,-6.293342",2026-09-08 15:20:20,"107.102585,-6.293342",2026-09-08 15:20:22,46.26 km/h,No,,,,,GPS,Pending,Not Reviewed,1502.16 km
